file,offset,kind,value,context_hex
eagle5.sav,0x2b8f,u32,1,00 00 00 00 00 00 00 00 05 00 00 00 04 00 00 00 05 00 00 00 00 00 00 00 01 00 00 00 08 00 00 00 0b 00 00 00 0a 00 00 00 00 00 00 00 02 00 00 00 0b 00 00 00 18 00 00 00 0b 00 00 00 00 00 00 00
eagle5.sav,0x2c17,u32,1,00 00 00 00 00 00 00 00 07 00 00 00 1a 00 00 00 02 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 20 00 00 00 05 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 25 00 00 00 07 00 00 00 00 00 00 00
eagle5.sav,0x2c2b,u32,1,00 00 00 00 01 00 00 00 00 00 00 00 20 00 00 00 05 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 25 00 00 00 07 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 28 00 00 00 13 00 00 00 00 00 00 00
eagle5.sav,0x2c2f,u32,1,01 00 00 00 00 00 00 00 20 00 00 00 05 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 25 00 00 00 07 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 28 00 00 00 13 00 00 00 00 00 00 00 01 00 00 00
eagle5.sav,0x2c3f,u32,1,00 00 00 00 01 00 00 00 01 00 00 00 25 00 00 00 07 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 28 00 00 00 13 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 28 00 00 00 0f 00 00 00 00 00 00 00
eagle5.sav,0x2c53,u32,1,00 00 00 00 01 00 00 00 02 00 00 00 28 00 00 00 13 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 28 00 00 00 0f 00 00 00 00 00 00 00 01 00 00 00 04 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00
eagle5.sav,0x2c67,u32,1,00 00 00 00 01 00 00 00 03 00 00 00 28 00 00 00 0f 00 00 00 00 00 00 00 01 00 00 00 04 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00
eagle5.sav,0x2c7b,u32,1,00 00 00 00 01 00 00 00 04 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00
eagle5.sav,0x2c8f,u32,1,00 00 00 00 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00
eagle5.sav,0x2ca3,u32,1,00 00 00 00 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 08 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2cb7,u32,1,00 00 00 00 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff 00 00 00 00 01 00 00 00 08 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 03 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2d1f,u32,1,00 00 00 00 00 00 00 00 05 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 08 00 00 00 0b 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 0b 00 00 00 18 00 00 00 00 00 00 00 01 00 00 00
eagle5.sav,0x2d2f,u32,1,00 00 00 00 00 00 00 00 01 00 00 00 08 00 00 00 0b 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 0b 00 00 00 18 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 0d 00 00 00 0c 00 00 00 00 00 00 00
eagle5.sav,0x2d43,u32,1,00 00 00 00 01 00 00 00 00 00 00 00 0b 00 00 00 18 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 0d 00 00 00 0c 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 0f 00 00 00 1c 00 00 00 00 00 00 00
eagle5.sav,0x2d47,u32,1,01 00 00 00 00 00 00 00 0b 00 00 00 18 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 0d 00 00 00 0c 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 0f 00 00 00 1c 00 00 00 00 00 00 00 01 00 00 00
eagle5.sav,0x2d57,u32,1,00 00 00 00 01 00 00 00 01 00 00 00 0d 00 00 00 0c 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 0f 00 00 00 1c 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 12 00 00 00 06 00 00 00 00 00 00 00
eagle5.sav,0x2d6b,u32,1,00 00 00 00 01 00 00 00 02 00 00 00 0f 00 00 00 1c 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 12 00 00 00 06 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 16 00 00 00 0b 00 00 00 00 00 00 00
eagle5.sav,0x2d97,u32,1,04 00 00 00 00 00 00 00 16 00 00 00 0b 00 00 00 00 00 00 00 04 00 00 00 01 00 00 00 18 00 00 00 0d 00 00 00 00 00 00 00 04 00 00 00 02 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00
eagle5.sav,0x2dbb,u32,1,00 00 00 00 04 00 00 00 02 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00 01 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 25 00 00 00 07 00 00 00 ff ff ff ff
eagle5.sav,0x2dbf,u32,1,04 00 00 00 02 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00 01 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 25 00 00 00 07 00 00 00 ff ff ff ff 01 00 00 00
eagle5.sav,0x2dcf,u32,1,ff ff ff ff 01 00 00 00 01 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 25 00 00 00 07 00 00 00 ff ff ff ff 01 00 00 00 03 00 00 00 28 00 00 00 13 00 00 00 ff ff ff ff
eagle5.sav,0x2de3,u32,1,ff ff ff ff 01 00 00 00 02 00 00 00 25 00 00 00 07 00 00 00 ff ff ff ff 01 00 00 00 03 00 00 00 28 00 00 00 13 00 00 00 ff ff ff ff 01 00 00 00 04 00 00 00 28 00 00 00 0f 00 00 00 ff ff ff ff
eagle5.sav,0x2df7,u32,1,ff ff ff ff 01 00 00 00 03 00 00 00 28 00 00 00 13 00 00 00 ff ff ff ff 01 00 00 00 04 00 00 00 28 00 00 00 0f 00 00 00 ff ff ff ff 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2e0b,u32,1,ff ff ff ff 01 00 00 00 04 00 00 00 28 00 00 00 0f 00 00 00 ff ff ff ff 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2e1f,u32,1,ff ff ff ff 01 00 00 00 05 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2e33,u32,1,ff ff ff ff 01 00 00 00 06 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 08 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2e47,u32,1,ff ff ff ff 01 00 00 00 07 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 08 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 03 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2eaf,u32,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 15 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 03 00 00 00 19 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 1a 00 00 00 00 00 00 00 01 00 00 00
eagle5.sav,0x2ed3,u32,1,19 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 1a 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 1b 00 00 00 17 00 00 00 01 00 00 00 01 00 00 00 16 00 00 00 06 00 00 00 ff ff ff ff
eagle5.sav,0x2ee7,u32,1,00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 1b 00 00 00 17 00 00 00 01 00 00 00 01 00 00 00 16 00 00 00 06 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 18 00 00 00 0c 00 00 00 ff ff ff ff
eagle5.sav,0x2eeb,u32,1,01 00 00 00 00 00 00 00 00 00 00 00 1b 00 00 00 17 00 00 00 01 00 00 00 01 00 00 00 16 00 00 00 06 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 18 00 00 00 0c 00 00 00 ff ff ff ff 01 00 00 00
eagle5.sav,0x2efb,u32,1,17 00 00 00 01 00 00 00 01 00 00 00 16 00 00 00 06 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 18 00 00 00 0c 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 1a 00 00 00 15 00 00 00 ff ff ff ff
eagle5.sav,0x2f0f,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 18 00 00 00 0c 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 1a 00 00 00 15 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2f23,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 1a 00 00 00 15 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2f37,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2f4b,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2f5f,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2f73,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2f87,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2f9b,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2faf,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2fc3,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2fd7,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x2feb,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x303f,u32,1,00 00 00 00 00 00 00 00 00 00 00 00 08 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 09 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 1a 00 00 00 00 00 00 00 02 00 00 00
eagle5.sav,0x3067,u32,1,02 00 00 00 00 00 00 00 00 00 00 00 1a 00 00 00 00 00 00 00 02 00 00 00 01 00 00 00 1a 00 00 00 04 00 00 00 1b 00 00 00 02 00 00 00 02 00 00 00 1c 00 00 00 0a 00 00 00 1e 00 00 00 02 00 00 00
eagle5.sav,0x309f,u32,1,1e 00 00 00 02 00 00 00 03 00 00 00 1e 00 00 00 0d 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x30b3,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x30c7,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x30db,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x30ef,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x3103,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x3117,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x312b,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x313f,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x3153,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x3167,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x317b,u32,1,ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x3203,u32,1,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 32 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle5.sav,0x0,u8,2,02 00 00 00 e8 03 00 00 01 00 01 03 01 00 01 00 01 01 00 00 01 00 01 00 01 00 01 01 01 00 01 00 00 00 01 00 01 00 01 00
eagle5.sav,0x1fad,u8,2,08 00 00 e6 00 00 00 57 00 00 00 23 00 00 00 20 03 00 00 fe 00 00 00 06 02 00 00 5d 02 00 00 aa 02 00 00 78 00 00 00 00 00 00 00 4a 24 01 00 22 03 00 00 ee 01 00 00 14 00 00 00 fa 01 00 00 d2
eagle5.sav,0x1fb1,u8,2,00 00 00 57 00 00 00 23 00 00 00 20 03 00 00 fe 00 00 00 06 02 00 00 5d 02 00 00 aa 02 00 00 78 00 00 00 00 00 00 00 4a 24 01 00 22 03 00 00 ee 01 00 00 14 00 00 00 fa 01 00 00 d2 00 00 00 eb
eagle5.sav,0x1fb5,u8,2,00 00 00 23 00 00 00 20 03 00 00 fe 00 00 00 06 02 00 00 5d 02 00 00 aa 02 00 00 78 00 00 00 00 00 00 00 4a 24 01 00 22 03 00 00 ee 01 00 00 14 00 00 00 fa 01 00 00 d2 00 00 00 eb 00 00 00 07
eagle5.sav,0x2029,u8,2,00 00 00 00 00 00 00 28 46 00 00 fa 01 00 00 d2 00 00 00 19 00 00 00 6a 02 00 00 3b 01 00 00 5b 01 00 00 7b 01 00 00 f4 01 00 00 50 00 00 00 00 00 00 00 5e 83 00 00 6a 02 00 00 3b 01 00 00 14
eagle5.sav,0x2049,u8,2,01 00 00 7b 01 00 00 f4 01 00 00 50 00 00 00 00 00 00 00 5e 83 00 00 6a 02 00 00 3b 01 00 00 14 00 00 00 09 00 00 00 03 00 00 00 10 00 00 00 20 00 00 00 2a 00 00 00 00 00 00 00 00 00 00 00 10
eagle5.sav,0x226c,u8,2,09 00 00 00 01 00 00 00 01 00 00 00 04 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 03 00 00 00 06 00 00 00 04 00 00 00
eagle5.sav,0x22b8,u8,2,00 00 00 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 02 00 00 00
eagle5.sav,0x22d8,u8,2,01 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle5.sav,0x22dc,u8,2,01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle5.sav,0x22e8,u8,2,00 00 00 00 00 00 00 00 02 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00
eagle5.sav,0x2310,u8,2,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 02 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00
eagle5.sav,0x297d,u8,2,33 00 01 00 00 00 41 00 0c 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 bf 1c 29 c4 dc 95 63 44 93 0a 52 40 bf 1c 29 c4
eagle5.sav,0x2a13,u8,2,00 00 00 00 01 00 00 00 05 00 00 00 04 00 00 00 0f 00 00 00 00 00 00 00 02 00 00 00 08 00 00 00 0b 00 00 00 ff ff ff ff 00 00 00 00 03 00 00 00 0b 00 00 00 01 00 00 00 ff ff ff ff 00 00 00 00
eagle5.sav,0x2a93,u8,2,0f 00 00 00 03 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00 01 00 00 00 16 00 00 00 0a 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 1d 00 00 00
eagle5.sav,0x2ab3,u8,2,01 00 00 00 01 00 00 00 16 00 00 00 0a 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 1d 00 00 00 18 00 00 00 ff ff ff ff 01 00 00 00 03 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00
eagle5.sav,0x2b73,u8,2,ff ff ff ff ff ff ff ff 00 00 00 00 09 00 00 00 ff ff ff ff ff ff ff ff 02 00 00 00 00 00 00 00 00 00 00 00 05 00 00 00 04 00 00 00 05 00 00 00 00 00 00 00 01 00 00 00 08 00 00 00 0b 00 00 00
eagle5.sav,0x2ba3,u8,2,00 00 00 00 01 00 00 00 08 00 00 00 0b 00 00 00 0a 00 00 00 00 00 00 00 02 00 00 00 0b 00 00 00 18 00 00 00 0b 00 00 00 00 00 00 00 03 00 00 00 0d 00 00 00 0c 00 00 00 0d 00 00 00 00 00 00 00
eagle5.sav,0x2c0f,u8,2,18 00 00 00 0d 00 00 00 00 00 00 00 00 00 00 00 07 00 00 00 1a 00 00 00 02 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 20 00 00 00 05 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 25 00 00 00
eagle5.sav,0x2c43,u8,2,01 00 00 00 01 00 00 00 25 00 00 00 07 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 28 00 00 00 13 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 28 00 00 00 0f 00 00 00 00 00 00 00 01 00 00 00
eagle5.sav,0x2d5b,u8,2,01 00 00 00 01 00 00 00 0d 00 00 00 0c 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 0f 00 00 00 1c 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 12 00 00 00 06 00 00 00 00 00 00 00 04 00 00 00
eagle5.sav,0x2dab,u8,2,04 00 00 00 01 00 00 00 18 00 00 00 0d 00 00 00 00 00 00 00 04 00 00 00 02 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00 01 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00
eagle5.sav,0x2db3,u8,2,18 00 00 00 0d 00 00 00 00 00 00 00 04 00 00 00 02 00 00 00 1a 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00 01 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 25 00 00 00
eagle5.sav,0x2dd3,u8,2,01 00 00 00 01 00 00 00 20 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 25 00 00 00 07 00 00 00 ff ff ff ff 01 00 00 00 03 00 00 00 28 00 00 00 13 00 00 00 ff ff ff ff 01 00 00 00
eagle5.sav,0x2ec3,u8,2,00 00 00 00 01 00 00 00 00 00 00 00 03 00 00 00 19 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 1a 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 1b 00 00 00 17 00 00 00 01 00 00 00
eagle5.sav,0x304f,u8,2,00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 09 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 1a 00 00 00 00 00 00 00 02 00 00 00 01 00 00 00 1a 00 00 00 04 00 00 00 1b 00 00 00
eagle5.sav,0x3063,u8,2,00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 1a 00 00 00 00 00 00 00 02 00 00 00 01 00 00 00 1a 00 00 00 04 00 00 00 1b 00 00 00 02 00 00 00 02 00 00 00 1c 00 00 00 0a 00 00 00 1e 00 00 00
eagle5.sav,0x3077,u8,2,00 00 00 00 02 00 00 00 01 00 00 00 1a 00 00 00 04 00 00 00 1b 00 00 00 02 00 00 00 02 00 00 00 1c 00 00 00 0a 00 00 00 1e 00 00 00 02 00 00 00 03 00 00 00 1e 00 00 00 0d 00 00 00 ff ff ff ff
eagle5.sav,0x307b,u8,2,02 00 00 00 01 00 00 00 1a 00 00 00 04 00 00 00 1b 00 00 00 02 00 00 00 02 00 00 00 1c 00 00 00 0a 00 00 00 1e 00 00 00 02 00 00 00 03 00 00 00 1e 00 00 00 0d 00 00 00 ff ff ff ff 01 00 00 00
eagle5.sav,0x308b,u8,2,1b 00 00 00 02 00 00 00 02 00 00 00 1c 00 00 00 0a 00 00 00 1e 00 00 00 02 00 00 00 03 00 00 00 1e 00 00 00 0d 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff
eagle5.sav,0x3207,u8,2,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 02 00 00 00 32 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
eagle5.sav,0x0,u16,2,02 00 00 00 e8 03 00 00 01 00 01 03 01 00 01 00 01 01 00 00 01 00 01 00 01 00 01 01 01 00 01 00 00 00 01 00 01 00 01 00
eagle5.sav,0x1fad,u16,2,08 00 00 e6 00 00 00 57 00 00 00 23 00 00 00 20 03 00 00 fe 00 00 00 06 02 00 00 5d 02 00 00 aa 02 00 00 78 00 00 00 00 00 00 00 4a 24 01 00 22 03 00 00 ee 01 00 00 14 00 00 00 fa 01 00 00 d2
eagle5.sav,0x1fb1,u16,2,00 00 00 57 00 00 00 23 00 00 00 20 03 00 00 fe 00 00 00 06 02 00 00 5d 02 00 00 aa 02 00 00 78 00 00 00 00 00 00 00 4a 24 01 00 22 03 00 00 ee 01 00 00 14 00 00 00 fa 01 00 00 d2 00 00 00 eb
