relative_path,offset,text
Data\audio\AG01w3.wav,179398,GoldWave
Data\audio\AG03w1.wav,179398,GoldWave
Data\audio\Ag04w1.wav,324028,GoldWave.
Data\audio\Ag04w1.wav,324039,GoldWave
Data\audio\Burn03.wav,59679,expy
Data\audio\chi.wav,14800,GoldWave.
Data\audio\chi.wav,14811,GoldWave
Data\audio\chi2.wav,14812,GoldWave.
Data\audio\chi2.wav,14823,GoldWave
Data\audio\chi3.wav,14812,GoldWave.
Data\audio\chi3.wav,14823,GoldWave
Data\audio\explo01.wav,10216,veXPMKNZepx
Data\audio\Flesh.wav,1604,RURaNdU
Data\audio\fx31.wav,1707,wmkkmeXPG
Data\audio\J-bat07.wav,20263,oeXPLRZ
Data\audio\J-Bee03.wav,169425,ueXPNOUZairz
Data\audio\J-bhit02.wav,23752,xeXPW
Data\audio\J-chain1.wav,3798,reXPOR
Data\audio\J-clot08.wav,2069,ziegeXPU
Data\audio\J-cow03.wav,33044,seXPIDBEJPUVVTOLIGFFHLPVZ_chmprqnicZPH
Data\audio\J-cow04.wav,321007,seXPMLNV
Data\audio\J-dsty08.wav,4612,meXP
Data\audio\J-egl02.wav,23125,raND
Data\audio\J-egl03.wav,32556,ueXPR
Data\audio\J-egl04.wav,33064,ueXPLLMOSYbktz
Data\audio\J-egl04.wav,41104,reXPPZl
Data\audio\J-egl05.wav,33064,ueXPLLMOSYbktz
Data\audio\J-egl05.wav,41104,reXPPZl
Data\audio\J-egl05.wav,74582,759EXp
Data\audio\J-egl05.wav,75199,ueXPNORVZ
Data\audio\J-egl05.wav,159502,weXPNPW_gouz
Data\audio\J-elc01.wav,10539,pmuexpjrmpm
Data\audio\J-elc01.wav,21861,expm
Data\audio\J-elc01.wav,23060,expr
Data\audio\J-fire04.wav,21340,eXPTfw
Data\audio\J-hit04.wav,11723,eXPPx
Data\audio\J-hors01.wav,32699,teXPNR
Data\audio\J-hors02.wav,33233,852019EXp
Data\audio\J-hors03.wav,45392,ueXPJJJEDFHMU
Data\audio\J-kill02.wav,16393,28EXpzzxuxz
Data\audio\J-kill02.wav,19845,meXPMZj
Data\audio\J-magi11.wav,82296,cfeXPKGJRbltvqgdcjrorspkloort
Data\audio\J-pad02.wav,1589802,drekhpirirjudrandmfjnktozr
Data\audio\J-pad07.wav,102652,rwmtmvlwkviubrXmMdG_JbUkexp
Data\audio\J-pad09.wav,103117,zexpv
Data\audio\J-pad11.wav,76663,srlwmxfiZeXpZmOeJmPpMgEiGpFk
Data\audio\J-pad17.wav,134086,szmukwjyevasarandnjyp
Data\audio\J-pad18.wav,256109,expi
Data\audio\J-pad18.wav,383280,expv
Data\audio\J-pad18.wav,430746,pexpwtprgldgikvs
Data\audio\J-pad18.wav,630474,jwhpcpexp
Data\audio\J-pad18.wav,731992,expxt
Data\audio\J-pad19.wav,449366,exps
Data\audio\J-scrm05.wav,57226,veXPPVct
Data\audio\J-shadow.wav,3807,xueXPE88
Data\audio\J-shadow.wav,23603,jeXPPRXeju
Data\audio\J-shadow.wav,24730,zeXP
Data\audio\J-shadow.wav,24886,hmeXPJEEPj
Data\audio\J-shadow.wav,34278,pZRMEEJUheXPMPRZ
Data\audio\J-shadow.wav,36092,jeXPMPRUURMHMPb
Data\audio\J-shadow.wav,37997,hzzeXPH
Data\audio\J-shadow.wav,38444,zrppmjeXPMHB0
Data\audio\J-shadow.wav,43139,peXPXjx
Data\audio\J-shadow.wav,48714,meXPMZh
Data\audio\J-spec02.wav,6574,qgeaaeeXPF
Data\audio\J-swrd03.wav,6787,reXPJ
Data\audio\J-swrd13.wav,5608,SKCCFNehhehmpuxrmmpruzukeXPPNNNPSSV
Data\audio\J-swrd13.wav,20548,meehheeXPS
Data\audio\J-swrd15.wav,3511,eXPMMMR
Data\audio\J-swrd15.wav,5183,PHHXepxxzujeXPRXZ
Data\audio\J-swrd15.wav,5238,eXPH
Data\audio\J-swrd15.wav,8917,eXPMH
Data\audio\J-swrd15.wav,20022,zxrreXPE805
Data\audio\J-tiger.wav,3172,EXpZM
Data\audio\J-tiger.wav,21770,xeXP5
Data\audio\J-twirl08.wav,23419,llmcexp
Data\audio\J-twirl08.wav,30014,znpmkeXPTcea
Data\audio\J-twirl09.wav,4823,mWF._hexp
Data\audio\J-wind02.wav,107195,ceXPV
Data\audio\J-wind02.wav,244683,ceXPV
Data\audio\J-wind08.wav,144215,teXPMOV_jv
Data\audio\J-wind08.wav,171115,ueXPNPXbmy
Data\audio\J-wind08.wav,193217,seXPKJMS
Data\audio\J-wind08.wav,361463,teXPLMR
Data\audio\J-wuz.wav,68854,484-4GNNIKVeXP
Data\audio\lgwh1.WAV,8900,GoldWave.
Data\audio\lgwh1.WAV,8911,GoldWave
Data\audio\lgwh2.wav,8874,GoldWave.
Data\audio\lgwh2.wav,8885,GoldWave
Data\audio\Mhrt03.wav,4640,teXPCB
Data\audio\Mvoc04.wav,3505,weXP
Data\audio\Mvoc10.wav,3540,ueXPIGCCEGRisvvuuxz
Data\audio\sfb010.wav,13450,GoldWave.
Data\audio\sfb010.wav,13461,GoldWave
Data\audio\sfb011.wav,32430,GoldWave.
Data\audio\sfb011.wav,32441,GoldWave
Data\audio\skmu2.wav,4823,mWF._hexp
Data\audio\SLASH003.WAV,2518,GoldWave.
Data\audio\SLASH003.WAV,2529,GoldWave
Data\audio\Sword002.wav,4600,GoldWave.
Data\audio\Sword002.wav,4611,GoldWave
Data\audio\Sword003.wav,4492,GoldWave.
Data\audio\Sword003.wav,4503,GoldWave
Data\audio\VOICE002.WAV,2270,GoldWave
Data\audio\VOICE002.WAV,2304,//www.goldwave.com
Data\audio\WIND0002.WAV,44152,GoldWave.
Data\audio\WIND0002.WAV,44163,GoldWave
Data\camera.lz3,24,exported
Data\Creature\B001.lbc,1205,_exp
Data\Creature\B002.lbc,1205,_exp
Data\Creature\B003.lbc,1205,_exp
Data\Creature\B004.lbc,1205,_exp
Data\Creature\B005.lbc,1205,_exp
Data\Creature\B007.lbc,1205,_exp
Data\Creature\B008.lbc,1205,_exp
Data\Creature\B010.lbc,1205,_exp
Data\Creature\B011.lbc,1205,_exp
Data\Creature\B012.lbc,1205,_exp
Data\Creature\B013.lbc,1205,_exp
Data\Creature\B014.lbc,1205,_exp
Data\Creature\B015.lbc,1205,_exp
Data\Creature\B016.lbc,1205,_exp
Data\Creature\B017.lbc,1205,_exp
Data\Creature\B019.lbc,1205,_exp
Data\Creature\B020.lbc,1205,_exp
Data\Creature\B021.lbc,1205,_exp
Data\Creature\B022.lbc,1205,_exp
Data\Creature\B023.lbc,1205,_exp
Data\Creature\B025.lbc,1205,_exp
Data\Creature\B026.lbc,1205,_exp
Data\Creature\B028.lbc,1205,_exp
Data\Creature\B029.lbc,1205,_exp
Data\Creature\B030.lbc,1205,_exp
Data\Creature\B031.lbc,1205,_exp
Data\Creature\B032.lbc,1205,_exp
Data\Creature\B033.lbc,1205,_exp
Data\Creature\B034.lbc,1205,_exp
Data\Creature\B035.lbc,1205,_exp
Data\Creature\B036.lbc,1205,_exp
Data\Creature\B037.lbc,1205,_exp
Data\Creature\B038.lbc,1205,_exp
Data\Creature\B039.lbc,1205,_exp
Data\Creature\B040.lbc,1205,_exp
Data\Creature\B041.lbc,1205,_exp
Data\Creature\B042.lbc,1205,_exp
Data\Creature\B043.lbc,1205,_exp
Data\Creature\B044.lbc,1205,_exp
Data\Creature\B045.lbc,1205,_exp
Data\Creature\B046.lbc,1205,_exp
Data\Creature\B047.lbc,1205,_exp
Data\Creature\B048.lbc,1205,_exp
Data\Creature\B049.lbc,1205,_exp
Data\Creature\B050.lbc,1205,_exp
Data\Creature\B051.lbc,1205,_exp
Data\Creature\B052.lbc,1205,_exp
Data\Creature\B053.lbc,1205,_exp
Data\Creature\B054.lbc,1205,_exp
Data\Creature\B055.lbc,1205,_exp
Data\Creature\B056.lbc,1205,_exp
Data\Creature\bird1.lzc,30,exported
Data\Creature\cock.lzc,30,exported
Data\Creature\cow.lzc,30,exported
Data\Creature\dog0.lzc,30,exported
Data\Creature\dpo0002.lzc,30,exported
Data\Creature\dpo0004.lzc,30,exported
Data\Creature\dpo0005.lzc,30,exported
Data\Creature\dpo0006.lzc,30,exported
Data\Creature\dpo0007.lzc,30,exported
Data\Creature\dpo0008.lzc,30,exported
Data\Creature\dpo0009.lzc,30,exported
Data\Creature\dpo0010.lzc,30,exported
Data\Creature\dpo0011.lzc,30,exported
Data\Creature\dpo0012.lzc,30,exported
Data\Creature\dpo0013.lzc,30,exported
Data\Creature\dpo0014.lzc,30,exported
Data\Creature\dpo0015.lzc,30,exported
Data\Creature\dpo0016.lzc,30,exported
Data\Creature\dpo0019.lzc,30,exported
Data\Creature\dpo0020.lzc,30,exported
Data\Creature\dpo0021.lzc,30,exported
Data\Creature\dpo0022.lzc,30,exported
Data\Creature\dpo0023.lzc,30,exported
Data\Creature\dpo0024.lzc,30,exported
Data\Creature\dpo0025.lzc,30,exported
Data\Creature\dpo0027.lzc,30,exported
Data\Creature\E001.lbc,1205,_exp
Data\Creature\E002.lbc,1205,_exp
Data\Creature\E003.lbc,2893,_exp
Data\Creature\E004.lbc,2893,_exp
Data\Creature\E005.lbc,2893,_exp
Data\Creature\E006.lbc,1205,_exp
Data\Creature\E007.lbc,1205,_exp
Data\Creature\E008.lbc,1205,_exp
Data\Creature\E009.lbc,1205,_exp
Data\Creature\E010.lbc,1205,_exp
Data\Creature\E011.lbc,1205,_exp
Data\Creature\E012.lbc,1205,_exp
Data\Creature\E013.lbc,1205,_exp
Data\Creature\E014.lbc,1205,_exp
Data\Creature\E015.lbc,1205,_exp
Data\Creature\E016.lbc,1205,_exp
Data\Creature\E017.lbc,1205,_exp
Data\Creature\E018.lbc,1205,_exp
Data\Creature\E019.lbc,1205,_exp
Data\Creature\E020.lbc,1205,_exp
Data\Creature\E021.lbc,1205,_exp
Data\Creature\E022.lbc,1205,_exp
Data\Creature\E024.lbc,1205,_exp
Data\Creature\exp016.lzc,30,exported
Data\Creature\horse0.lzc,30,exported
Data\Creature\LN018.lzc,30,exported
Data\Creature\lzc.tzt,11225,exp016
Data\Creature\lzc.tzt,11269,exp016.lzc
Data\Creature\M001.lbc,1205,_exp
Data\Creature\M002.lbc,1205,_exp
Data\Creature\M003.lbc,1205,_exp
Data\Creature\M004.lbc,1205,_exp
Data\Creature\M005.lbc,1205,_exp
Data\Creature\M006.lbc,1205,_exp
Data\Creature\M006.lss,61818,rAND
Data\Creature\M007.lbc,1205,_exp
Data\Creature\M008.lbc,1205,_exp
Data\Creature\maz04w1d.lzc,30,exported
Data\Creature\maz04w2d.lzc,30,exported
Data\Creature\maz07d01.lzc,30,exported
Data\Creature\maz07d02.lzc,30,exported
Data\Creature\maz07w2d.lzc,30,exported
Data\Creature\maz31w1d.lzc,30,exported
Data\Creature\N021.lzc,30,exported
Data\Creature\OCB0001.LZC,30,exported
Data\Creature\occ0002.lzc,30,exported
Data\Creature\occ0010a.lzc,30,exported
Data\Creature\plumage.lzc,30,exported
Data\Creature\sa02t001.lzc,30,exported
Data\Creature\SA09b001.lzc,30,exported
Data\Creature\SA10a001.lzc,30,exported
Data\Creature\sb02d001.lzc,30,exported
Data\Creature\Se17b001.lzc,30,exported
Data\Efficacy\B022e045.efc,2318,explo01.wav
Data\Efficacy\B022e140.efc,2242,explo01.wav
Data\Efficacy\B022e146.efc,4534,_exp
Data\Efficacy\B022e146.efc,10410,_exp
Data\Efficacy\B030e045.efc,3146,explo01.wav
Data\Efficacy\B031e046.efc,13654,explo01.wav
Data\Efficacy\B034e045.efc,2318,explo01.wav
Data\Efficacy\B034e140.efc,2242,explo01.wav
Data\Efficacy\B034e146.efc,4534,_exp
Data\Efficacy\B034e146.efc,10410,_exp
Data\Efficacy\B035e045.efc,2318,explo01.wav
Data\Efficacy\B035e140.efc,2242,explo01.wav
Data\Efficacy\B035e146.efc,4534,_exp
Data\Efficacy\B035e146.efc,10410,_exp
Data\Efficacy\B036e045.efc,2318,explo01.wav
Data\Efficacy\B036e140.efc,2242,explo01.wav
Data\Efficacy\B036e146.efc,4534,_exp
Data\Efficacy\B036e146.efc,10410,_exp
Data\Efficacy\B037e045.efc,1054,explo01.wav
Data\Efficacy\B038e045.efc,1054,explo01.wav
Data\Efficacy\B040e045.efc,2318,explo01.wav
Data\Efficacy\B040e140.efc,2242,explo01.wav
Data\Efficacy\B040e146.efc,4534,_exp
Data\Efficacy\B040e146.efc,10410,_exp
Data\Efficacy\B041e045.efc,2318,explo01.wav
Data\Efficacy\B041e140.efc,2242,explo01.wav
Data\Efficacy\B041e146.efc,4534,_exp
Data\Efficacy\B041e146.efc,10410,_exp
Data\Efficacy\E005E044.EFC,778,rand
Data\Efficacy\E005E049.EFC,778,rand
Data\Efficacy\E006E045.EFC,2018,explo01.wav
Data\Efficacy\e012e044.efc,3722,explo01.wav
Data\Efficacy\e013e044.efc,3722,explo01.wav
Data\Efficacy\IC.exe,154684,Expression
Data\Efficacy\IC.exe,155809,unexpected
Data\Efficacy\IC.exe,155845,unexpected
Data\Efficacy\ImageConverter.exe,154684,Expression
Data\Efficacy\ImageConverter.exe,155809,unexpected
Data\Efficacy\ImageConverter.exe,155845,unexpected
Data\Efficacy\M001E111.efc,16814,explo01.wav
Data\Efficacy\m002e111.efc,16742,explo01.wav
Data\Efficacy\m002e271.efc,16834,_exp
Data\Efficacy\m002e271.efc,17302,_exp
Data\Efficacy\m002e271.efc,17770,_exp
Data\Efficacy\m002e456.efc,42626,_exp
Data\Efficacy\m003e111.efc,16742,explo01.wav
Data\Efficacy\m003e271.efc,15806,_exp
Data\Efficacy\m003e271.efc,16274,_exp
Data\Efficacy\m003e271.efc,16742,_exp
Data\Efficacy\m003e456.efc,42626,_exp
Data\Efficacy\m005e141.efc,12654,_exp
Data\Efficacy\m005e146.efc,13282,_exp
Data\Efficacy\S_Dragon.efc,99222,explo01.wav
Data\Efficacy\Texture\b36bd.lbt,60388,DUI661LeexP
Data\Efficacy\Texture\b36bd.lbt,63181,1LONPexP
Data\Efficacy\Texture\CLOUDA00.lbt,28356,gPeBwnjsswOHPtxeXeXP
Data\Efficacy\Texture\CLOUDA00.lbt,29031,hhhNEYSsZeXPwCalm
Data\Efficacy\Texture\Flash7.lst,28296,-hExp
Data\Efficacy\Texture\royl25.lst,1658,_cc__aa__aaaaexpnlnje
Data\Efficacy\Texture\s2.lst,39645,xPexPY
Data\Explode.ifr,12,Explode
Data\Explode.ifr,132,FadeLevel
Data\Explode.ifr,205,AttackLevel
Data\hitbound.lz3,24,exported
Data\Image\C_if4100.lbi,51990,VxVoExP
Data\Image\c_name00.lbi,3583,EXpfV
Data\Image\chic00.lbi,26251,eexPPPQPf.
Data\Image\G03B00.lbi,148282,8IQ7EXp
Data\Image\G03F00.lbi,125236,ee_eXPf
Data\Image\G03F00.lbi,128435,feXPa
Data\Image\G03F00.lbi,133846,eXPP
Data\Image\G03F00.lbi,141199,EXPW3
Data\Image\G03F00.lbi,173956,e_eWZeXPaa
Data\Image\G03F00.lbi,177184,eXPW
Data\Image\G03F00.lbi,177190,XeXP
Data\Image\game03.lbi,26251,eexPPPQPf.
Data\Image\game0400.lbi,15508,gEXp
Data\Image\if0300.lbi,170829,eXPeQc
Data\Image\if0500.lbi,108836,FXPWeXPXPP
Data\Image\inst300.lbi,204455,ZeeXP
Data\Image\inst300.lbi,211412,ZeeeXPXX
Data\lifeff\BB0e0104.lbt,7635,YxYeeexPlZ
Data\lifeff\BB0e0104.lbt,14396,zzqexPGa
Data\lifeff\CLOUDA00.lbt,28356,gPeBwnjsswOHPtxeXeXP
Data\lifeff\CLOUDA00.lbt,29031,hhhNEYSsZeXPwCalm
Data\lifeff\firez108.lbt,10032,xExp
Data\lifeff\roya0200.lbt,10212,Eexp
Data\lifeff\royl1503.lbt,7538,eXPoo
Data\lifeff\royl2800.lbt,14375,ddioneXPPOPTZQHHOVTTPF958
Data\lifeff\royl5400.lbt,14375,ddioneXPPOPTZQHHOVTTPF958
Data\lifeff\s207.lbt,3621,xPexPY
Data\lifeff\wall0003.lbt,2004,exPkzkrrrr
Data\Mapbmp\sa01dn0.lbi,64590,MxexpA
Data\Mapbmp\sa01dn0.lbt,64590,MxexpA
Data\Mapbmp\sa01dn1.lbi,64556,ymeXp
Data\Mapbmp\sa01dn1.lbt,64556,ymeXp
Data\Mapbmp\SA02-An0.lbi,51554,CCWCCCPPPPPPCXEXPCCCEEXEEUEEPC_CCCCKCCJJJCCJCKC/
Data\Mapbmp\SA02-An0.lbi,52571,wwkLPEEEPXEEEEXPPPPCCCPP
Data\Mapbmp\SA02-An0.lbi,53103,EEXPEEUEPPPPKCCCKCCJCPKCCPPCCCK
Data\Mapbmp\SA02-An0.lbi,55655,EUU1UUEUUEEXPKP
Data\Mapbmp\SA02-An0.lbi,56522,JPPEXPEEECC
Data\Mapbmp\SA02-An0.lbi,63381,OXEXPEEXEEEXEEEE
Data\Mapbmp\SA02-An0.lbi,63612,CCCPPPPX3XXEXPXXEXPPXEUUU
Data\Mapbmp\SA02-An0.lbi,65157,PPOPOXXXXEXXPXXOPXEXPPPEEUUMUMU
Data\Mapbmp\SA02-An0.lbi,66189,UUUEXPXEXXPPPPPPPPPPPPOPPP
Data\Mapbmp\SA02-An0.lbt,51554,CCWCCCPPPPPPCXEXPCCCEEXEEUEEPC_CCCCKCCJJJCCJCKC/
Data\Mapbmp\SA02-An0.lbt,52571,wwkLPEEEPXEEEEXPPPPCCCPP
Data\Mapbmp\SA02-An0.lbt,53103,EEXPEEUEPPPPKCCCKCCJCPKCCPPCCCK
Data\Mapbmp\SA02-An0.lbt,55655,EUU1UUEUUEEXPKP
Data\Mapbmp\SA02-An0.lbt,56522,JPPEXPEEECC
Data\Mapbmp\SA02-An0.lbt,63381,OXEXPEEXEEEXEEEE
Data\Mapbmp\SA02-An0.lbt,63612,CCCPPPPX3XXEXPXXEXPPXEUUU
Data\Mapbmp\SA02-An0.lbt,65157,PPOPOXXXXEXXPXXOPXEXPPPEEUUMUMU
Data\Mapbmp\SA02-An0.lbt,66189,UUUEXPXEXXPPPPPPPPPPPPOPPP
Data\Mapbmp\SA02AN0.lbi,51554,CCWCCCPPPPPPCXEXPCCCEEXEEUEEPC_CCCCKCCJJJCCJCKC/
Data\Mapbmp\SA02AN0.lbi,52571,wwkLPEEEPXEEEEXPPPPCCCPP
Data\Mapbmp\SA02AN0.lbi,53103,EEXPEEUEPPPPKCCCKCCJCPKCCPPCCCK
Data\Mapbmp\SA02AN0.lbi,55655,EUU1UUEUUEEXPKP
Data\Mapbmp\SA02AN0.lbi,56522,JPPEXPEEECC
Data\Mapbmp\SA02AN0.lbi,63381,OXEXPEEXEEEXEEEE
Data\Mapbmp\SA02AN0.lbi,63612,CCCPPPPX3XXEXPXXEXPPXEUUU
Data\Mapbmp\SA02AN0.lbi,65157,PPOPOXXXXEXXPXXOPXEXPPPEEUUMUMU
Data\Mapbmp\SA02AN0.lbi,66189,UUUEXPXEXXPPPPPPPPPPPPOPPP
Data\Mapbmp\SA02AN0.lbt,51554,CCWCCCPPPPPPCXEXPCCCEEXEEUEEPC_CCCCKCCJJJCCJCKC/
Data\Mapbmp\SA02AN0.lbt,52571,wwkLPEEEPXEEEEXPPPPCCCPP
Data\Mapbmp\SA02AN0.lbt,53103,EEXPEEUEPPPPKCCCKCCJCPKCCPPCCCK
Data\Mapbmp\SA02AN0.lbt,55655,EUU1UUEUUEEXPKP
Data\Mapbmp\SA02AN0.lbt,56522,JPPEXPEEECC
Data\Mapbmp\SA02AN0.lbt,63381,OXEXPEEXEEEXEEEE
Data\Mapbmp\SA02AN0.lbt,63612,CCCPPPPX3XXEXPXXEXPPXEUUU
Data\Mapbmp\SA02AN0.lbt,65157,PPOPOXXXXEXXPXXOPXEXPPPEEUUMUMU
Data\Mapbmp\SA02AN0.lbt,66189,UUUEXPXEXXPPPPPPPPPPPPOPPP
Data\Mapbmp\sa03bd3.lbi,55818,YEEXp
Data\Mapbmp\sa03bd3.lbt,55818,YEEXp
Data\Mapbmp\sa03bd4.lbi,52505,XeCEXppEpX
Data\Mapbmp\sa03bd4.lbi,56598,EECeXpEE
Data\Mapbmp\sa03bd4.lbi,57625,EEEXpX/
Data\Mapbmp\sa03bd4.lbi,60176,XEXpCXEYYX
Data\Mapbmp\sa03bd4.lbi,60204,EXEXppwpCwCwXEX
Data\Mapbmp\sa03bd4.lbi,60432,XXEXpCpEXwwpE
Data\Mapbmp\sa03bd4.lbi,60969,EX/YNYXCwXXEXpCww
Data\Mapbmp\sa03bd4.lbi,61712,XEXCCwwwXpwwX/EYEXXXXEYEEXpCC
Data\Mapbmp\sa03bd4.lbi,61742,EpwpXXXEEEEXXX/XppEEYYXXXXEXpp/
Data\Mapbmp\sa03bd4.lbi,61970,EXpXXXppCCCXXEE
Data\Mapbmp\sa03bd4.lbi,64790,XEXpEE
Data\Mapbmp\sa03bd4.lbt,52505,XeCEXppEpX
Data\Mapbmp\sa03bd4.lbt,56598,EECeXpEE
Data\Mapbmp\sa03bd4.lbt,57625,EEEXpX/
Data\Mapbmp\sa03bd4.lbt,60176,XEXpCXEYYX
Data\Mapbmp\sa03bd4.lbt,60204,EXEXppwpCwCwXEX
Data\Mapbmp\sa03bd4.lbt,60432,XXEXpCpEXwwpE
Data\Mapbmp\sa03bd4.lbt,60969,EX/YNYXCwXXEXpCww
Data\Mapbmp\sa03bd4.lbt,61712,XEXCCwwwXpwwX/EYEXXXXEYEEXpCC
Data\Mapbmp\sa03bd4.lbt,61742,EpwpXXXEEEEXXX/XppEEYYXXXXEXpp/
Data\Mapbmp\sa03bd4.lbt,61970,EXpXXXppCCCXXEE
Data\Mapbmp\sa03bd4.lbt,64790,XEXpEE
Data\Mapbmp\sa03cn3.lbi,36987,D4xQpDkdqPOExPPk
Data\Mapbmp\sa03cn3.lbt,36987,D4xQpDkdqPOExPPk
Data\Mapbmp\sa03cn4.lbi,65808,AeXPNo
Data\Mapbmp\sa03cn4.lbt,65808,AeXPNo
Data\Mapbmp\sa03fn1.lbi,29426,EpppppEpExpppEzpJHLJppxxpp0
Data\Mapbmp\sa03fn1.lbi,30684,rXixJugJLpppExpppEMxgxpppEzEuxEppizGJOzJpp-O
Data\Mapbmp\sa03fn1.lbi,31193,NLLLJpppxEppppEpppppxxJpxExEExppMEpJHipJpJQiO
Data\Mapbmp\sa03fn1.lbi,32470,JNHJppEMpMuppupEJiuiLHiOEgJppppEpENipExpJJQ
Data\Mapbmp\sa03fn1.lbi,32724,LNiGriMguppppppEJppJJiJiiixgEpExppxziEppp
Data\Mapbmp\sa03fn1.lbi,33494,rrKrGrHpJExxMExpJJJpuuJpEMxppppLJJJppp0X
Data\Mapbmp\sa03fn1.lbi,34006,KrGKKrrrGJExMMMEpxExpEpJpMppziMxxMJOO_
Data\Mapbmp\sa03fn1.lbi,34779,KKrrrGGiJxxxpJExpJJOHLJpJEpiN
Data\Mapbmp\sa03fn1.lbt,29426,EpppppEpExpppEzpJHLJppxxpp0
Data\Mapbmp\sa03fn1.lbt,30684,rXixJugJLpppExpppEMxgxpppEzEuxEppizGJOzJpp-O
Data\Mapbmp\sa03fn1.lbt,31193,NLLLJpppxEppppEpppppxxJpxExEExppMEpJHipJpJQiO
Data\Mapbmp\sa03fn1.lbt,32470,JNHJppEMpMuppupEJiuiLHiOEgJppppEpENipExpJJQ
Data\Mapbmp\sa03fn1.lbt,32724,LNiGriMguppppppEJppJJiJiiixgEpExppxziEppp
Data\Mapbmp\sa03fn1.lbt,33494,rrKrGrHpJExxMExpJJJpuuJpEMxppppLJJJppp0X
Data\Mapbmp\sa03fn1.lbt,34006,KrGKKrrrGJExMMMEpxExpEpJpMppziMxxMJOO_
Data\Mapbmp\sa03fn1.lbt,34779,KKrrrGGiJxxxpJExpJJOHLJpJEpiN
Data\Mapbmp\sa03fn2.lbi,62827,huzJzpgExpBJipp8
Data\Mapbmp\sa03fn2.lbt,62827,huzJzpgExpBJipp8
Data\Mapbmp\sa03gd2.lbi,62360,F1EXPtC
Data\Mapbmp\sa03gd2.lbt,62360,F1EXPtC
Data\Mapbmp\sa03gd7.lbi,60901,sVEXPhg
Data\Mapbmp\sa03gd7.lbt,60901,sVEXPhg
Data\Mapbmp\sa03gn0.lbi,8480,exP/
Data\Mapbmp\sa03gn0.lbi,11184,eooexPciioaci
Data\Mapbmp\sa03gn0.lbi,22414,PxexPcc
Data\Mapbmp\sa03gn0.lbi,27781,exPGio7HD7777//
Data\Mapbmp\sa03gn0.lbt,8480,exP/
Data\Mapbmp\sa03gn0.lbt,11184,eooexPciioaci
Data\Mapbmp\sa03gn0.lbt,22414,PxexPcc
Data\Mapbmp\sa03gn0.lbt,27781,exPGio7HD7777//
Data\Mapbmp\sa03gn1.lbi,1361,JjKLggGGigGxxxPixxexPcifixPigLLn
Data\Mapbmp\sa03gn1.lbi,14978,giggggfdbEknnnGiexPgg
Data\Mapbmp\sa03gn1.lbt,1361,JjKLggGGigGxxxPixxexPcifixPigLLn
Data\Mapbmp\sa03gn1.lbt,14978,giggggfdbEknnnGiexPgg
Data\Mapbmp\sa03gn4.lbi,26316,exPxxxHrD7DD
Data\Mapbmp\sa03gn4.lbi,27084,eeexPxyDDDDDDD
Data\Mapbmp\sa03gn4.lbi,55762,cagnoGnHrxexP
Data\Mapbmp\sa03gn4.lbi,63314,xaiexPHiPiciixoLLn
Data\Mapbmp\sa03gn4.lbt,26316,exPxxxHrD7DD
Data\Mapbmp\sa03gn4.lbt,27084,eeexPxyDDDDDDD
Data\Mapbmp\sa03gn4.lbt,55762,cagnoGnHrxexP
Data\Mapbmp\sa03gn4.lbt,63314,xaiexPHiPiciixoLLn
Data\Mapbmp\sa03gn5.lbi,42060,exPi
Data\Mapbmp\sa03gn5.lbt,42060,exPi
Data\Mapbmp\sa03hd1.lbi,38123,5LbeXpW
Data\Mapbmp\sa03hd1.lbt,38123,5LbeXpW
Data\Mapbmp\SA03JN0.lbi,10451,cuEEXP
Data\Mapbmp\SA03JN0.lbt,10451,cuEEXP
Data\Mapbmp\sa03kd3.lbi,14746,RaNdV
Data\Mapbmp\sa03kd3.lbt,14746,RaNdV
Data\Mapbmp\sa06ad3.lbi,18555,yExp
Data\Mapbmp\sa06ad3.lbt,18555,yExp
Data\Mapbmp\sa09bn0.lbi,24437,eXPd
Data\Mapbmp\sa09bn0.lbt,24437,eXPd
Data\Mapbmp\sa20ad0.lbi,61969,XOjEExPh
Data\Mapbmp\sa20ad0.lbt,61969,XOjEExPh
Data\Mapbmp\sa20ad1.lbi,65105,QSPEXPqEPjFPtttqqPj
Data\Mapbmp\sa20ad1.lbt,65105,QSPEXPqEPjFPtttqqPj
Data\Mapbmp\sb01ad1.lbi,59664,XWWWWWWeXPqPT
Data\Mapbmp\sb01ad1.lbt,59664,XWWWWWWeXPqPT
Data\Mapbmp\sb01ad2.lbi,58965,reXPPPKee
Data\Mapbmp\sb01ad2.lbt,58965,reXPPPKee
Data\Mapbmp\sb02ad2.lbi,43399,EXPDDC
Data\Mapbmp\sb02ad2.lbt,43399,EXPDDC
Data\Mapbmp\sb12ad1.lbi,22028,vEXP
Data\Mapbmp\sb12ad1.lbt,22028,vEXP
Data\Mapbmp\sb12ad2.lbi,14364,JQPddEEXPQkEQvQvvEEEQEWvXDEW
Data\Mapbmp\sb12ad2.lbi,24853,MXEXP
Data\Mapbmp\sb12ad2.lbt,14364,JQPddEEXPQkEQvQvvEEEQEWvXDEW
Data\Mapbmp\sb12ad2.lbt,24853,MXEXP
Data\Mapbmp\sc01bd3.lbi,62902,FgOld
Data\Mapbmp\sc01bd3.lbt,62902,FgOld
Data\Mapbmp\sd03ad3.lbi,22869,nxwexp
