relative_path,name,extension,size,first16_hex,ascii_ratio,entropy,u16_small_count_first512,u16_small_mode_first512,u16_first32
Creature\sb022167.lss,sb022167.lss,.lss,111076,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3138,6.4778,66,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 42228 16824 5 0 28757 25968
Creature\sb023.lss,sb023.lss,.lss,133088,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.343,6.7881,70,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47597 16825 5 0 28757 25968
Creature\sb023200.lss,sb023200.lss,.lss,192776,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.3559,6.9385,70,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47597 16825 5 0 28757 25968
Creature\sb023201.lss,sb023201.lss,.lss,139892,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.3464,6.7996,70,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47597 16825 5 0 28757 25968
Creature\sb023203.lss,sb023203.lss,.lss,179088,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.3537,6.9078,70,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47597 16825 5 0 28757 25968
Creature\sb023206.lss,sb023206.lss,.lss,176192,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.3528,6.9005,70,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47597 16825 5 0 28757 25968
Creature\sb0232063.lss,sb0232063.lss,.lss,2608,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.2278,3.9163,70,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47597 16825 5 0 28757 25968
Creature\sb024.lss,sb024.lss,.lss,112712,a9 1a 00 00 1c 00 00 00 00 00 00 00 01 00 00 00,0.2897,6.061,68,0,6825 0 28 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5584 16819 5 0 28757 25968
Creature\sb024203.lss,sb024203.lss,.lss,113124,a9 1a 00 00 1c 00 00 00 00 00 00 00 01 00 00 00,0.2887,6.0595,68,0,6825 0 28 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5584 16819 5 0 28757 25968
Creature\sb024207.lss,sb024207.lss,.lss,122164,a9 1a 00 00 1c 00 00 00 00 00 00 00 01 00 00 00,0.2913,6.0902,68,0,6825 0 28 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5584 16819 5 0 28757 25968
Creature\sb024285.lss,sb024285.lss,.lss,212804,a9 1a 00 00 1c 00 00 00 00 00 00 00 01 00 00 00,0.2997,6.2873,68,0,6825 0 28 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5584 16819 5 0 28757 25968
Creature\sb025.lss,sb025.lss,.lss,161444,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3147,6.5051,73,0,6825 0 35 0 0 0 1 0 28482 12408 50 52685 52685 52685 52685 52685 52685 52685 52685 52685 65535 65535 53284 16040 34695 16136 42299 16937 0 0 1 0
Creature\sb025222.lss,sb025222.lss,.lss,275940,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3243,6.6417,73,0,6825 0 35 0 0 0 1 0 28482 12408 50 52685 52685 52685 52685 52685 52685 52685 52685 52685 65535 65535 53284 16040 34695 16136 42299 16937 0 0 1 0
Creature\sb025225.lss,sb025225.lss,.lss,112476,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.2995,6.3463,73,0,6825 0 35 0 0 0 1 0 28482 12408 50 52685 52685 52685 52685 52685 52685 52685 52685 52685 65535 65535 53284 16040 34695 16136 42299 16937 0 0 1 0
Creature\sb026.lss,sb026.lss,.lss,93696,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3202,6.5435,47,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 30808 16760 5 0 28757 25968
Creature\sb026223.lss,sb026223.lss,.lss,176260,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3431,6.8232,47,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 30808 16760 5 0 28757 25968
Creature\sb026224.lss,sb026224.lss,.lss,150372,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.34,6.7601,47,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 30808 16760 5 0 28757 25968
Creature\sb026226.lss,sb026226.lss,.lss,181484,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3485,6.8472,47,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 30808 16760 5 0 28757 25968
Creature\sb026243.lss,sb026243.lss,.lss,121704,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3335,6.6834,47,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 30808 16760 5 0 28757 25968
Creature\sb026370.lss,sb026370.lss,.lss,53356,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.286,5.9979,47,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 30808 16760 5 0 28757 25968
Creature\sb026371.lss,sb026371.lss,.lss,93696,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3202,6.5435,47,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 30808 16760 5 0 28757 25968
Creature\sb027241.lss,sb027241.lss,.lss,93824,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.324,6.5744,79,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 43488 16824 5 0 28757 25968
Creature\sb027242.lss,sb027242.lss,.lss,104860,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.329,6.6444,79,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 43488 16824 5 0 28757 25968
Creature\sb027243.lss,sb027243.lss,.lss,199260,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3503,6.8474,79,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 43488 16824 5 0 28757 25968
Creature\sb027244.lss,sb027244.lss,.lss,315904,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.36,6.9908,79,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 43488 16824 5 0 28757 25968
Creature\sb027251.lss,sb027251.lss,.lss,104860,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.329,6.6444,79,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 43488 16824 5 0 28757 25968
Creature\sb027252.lss,sb027252.lss,.lss,151668,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3378,6.7452,79,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 43488 16824 5 0 28757 25968
Creature\sb027253.lss,sb027253.lss,.lss,175560,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3372,6.8139,79,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 43488 16824 5 0 28757 25968
Creature\sb027254.lss,sb027254.lss,.lss,118296,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3283,6.6764,79,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 43488 16824 5 0 28757 25968
Creature\sb027255.lss,sb027255.lss,.lss,111096,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3295,6.647,79,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 43488 16824 5 0 28757 25968
Creature\sb027256.lss,sb027256.lss,.lss,93824,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.324,6.5744,79,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 43488 16824 5 0 28757 25968
Creature\sb028243.lss,sb028243.lss,.lss,276844,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.32,6.5833,70,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49407 16824 5 0 28757 25968
Creature\sb028244.lss,sb028244.lss,.lss,402924,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3243,6.6199,70,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49407 16824 5 0 28757 25968
Creature\sb028251.lss,sb028251.lss,.lss,96456,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2913,6.2586,70,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49407 16824 5 0 28757 25968
Creature\sb028252.lss,sb028252.lss,.lss,115660,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2964,6.3441,70,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49407 16824 5 0 28757 25968
Creature\sb028366.lss,sb028366.lss,.lss,140140,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3043,6.4102,70,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49407 16824 5 0 28757 25968
Creature\sb028370.lss,sb028370.lss,.lss,149232,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3067,6.4304,70,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49407 16824 5 0 28757 25968
Creature\sb028371.lss,sb028371.lss,.lss,96456,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2913,6.2586,70,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49407 16824 5 0 28757 25968
Creature\sb028372.lss,sb028372.lss,.lss,128824,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3062,6.4025,70,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49407 16824 5 0 28757 25968
Creature\sb029.lss,sb029.lss,.lss,93828,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.3241,6.488,56,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47641 16824 5 0 28757 25968
Creature\sb029243.lss,sb029243.lss,.lss,115848,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.3359,6.6045,56,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47641 16824 5 0 28757 25968
Creature\sb029255.lss,sb029255.lss,.lss,114188,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.3315,6.6002,56,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47641 16824 5 0 28757 25968
Creature\sb029256.lss,sb029256.lss,.lss,92444,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.3232,6.4789,56,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47641 16824 5 0 28757 25968
Creature\sb029258.lss,sb029258.lss,.lss,135488,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.3407,6.6702,56,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47641 16824 5 0 28757 25968
Creature\sb029372.lss,sb029372.lss,.lss,89876,a9 1a 00 00 1b 00 00 00 00 00 00 00 01 00 00 00,0.3177,6.4566,56,0,6825 0 27 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 47641 16824 5 0 28757 25968
Creature\sb02d001.lzc,sb02d001.lzc,.lzc,19068,23 20 4c 69 7a 61 72 64 20 43 72 65 61 74 75 72,1.0,2.7078,0,,8227 26956 24954 25714 17184 25970 29793 29301 8293 24932 24948 26144 27753 8293 8237 30821 28528 29810 25701 26144 28530 8301 17459 8275 24909 3448 8970 16672 29813 28520 14962 17184
Creature\sb030243.lss,sb030243.lss,.lss,193648,a9 1a 00 00 1e 00 00 00 00 00 00 00 01 00 00 00,0.3278,6.7135,64,0,6825 0 30 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65430 16824 5 0 28757 25968
Creature\sb030244.lss,sb030244.lss,.lss,383984,a9 1a 00 00 1e 00 00 00 00 00 00 00 01 00 00 00,0.3534,6.9761,64,0,6825 0 30 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65430 16824 5 0 28757 25968
Creature\sb031.lss,sb031.lss,.lss,169096,a9 1a 00 00 35 00 00 00 00 00 00 00 01 00 00 00,0.2625,5.6339,41,0,6825 0 53 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 41788 48429 36872 16441 45116 16832 4 0 28757 25968
Creature\sb031293.lss,sb031293.lss,.lss,290488,a9 1a 00 00 35 00 00 00 00 00 00 00 01 00 00 00,0.2721,5.729,41,0,6825 0 53 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 41788 48429 36872 16441 45116 16832 4 0 28757 25968
Creature\sb031298.lss,sb031298.lss,.lss,315832,a9 1a 00 00 35 00 00 00 00 00 00 00 01 00 00 00,0.2708,5.7286,41,0,6825 0 53 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 41788 48429 36872 16441 45116 16832 4 0 28757 25968
Creature\sb031299.lss,sb031299.lss,.lss,318452,a9 1a 00 00 35 00 00 00 00 00 00 00 01 00 00 00,0.2713,5.7082,41,0,6825 0 53 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 41788 48429 36872 16441 45116 16832 4 0 28757 25968
Creature\sb031300.lss,sb031300.lss,.lss,222452,a9 1a 00 00 35 00 00 00 00 00 00 00 01 00 00 00,0.2684,5.6596,41,0,6825 0 53 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 41788 48429 36872 16441 45116 16832 4 0 28757 25968
Creature\sb031301.lss,sb031301.lss,.lss,425728,a9 1a 00 00 35 00 00 00 00 00 00 00 01 00 00 00,0.2747,5.7913,41,0,6825 0 53 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 41788 48429 36872 16441 45116 16832 4 0 28757 25968
Creature\sb032286.lss,sb032286.lss,.lss,163268,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3306,6.7443,67,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 10326 16825 5 0 28757 25968
Creature\sb032364.lss,sb032364.lss,.lss,122932,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3048,6.3858,67,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 10326 16825 5 0 28757 25968
Creature\sb033.lss,sb033.lss,.lss,94928,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3067,6.4256,75,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb033001.lss,sb033001.lss,.lss,124404,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3126,6.5652,75,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb033353.lss,sb033353.lss,.lss,257664,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3323,6.7529,75,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb033361.lss,sb033361.lss,.lss,94928,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3067,6.4256,75,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb033367.lss,sb033367.lss,.lss,54588,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2805,6.0568,75,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb033370.lss,sb033370.lss,.lss,95784,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.312,6.4711,75,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb033371.lss,sb033371.lss,.lss,94928,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3067,6.4256,75,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb033372.lss,sb033372.lss,.lss,94928,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3067,6.4256,75,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb034353.lss,sb034353.lss,.lss,412732,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3548,6.9117,50,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb034361.lss,sb034361.lss,.lss,117780,a9 1a 00 00 23 00 00 00 00 00 00 00 01 00 00 00,0.3204,6.5737,50,0,6825 0 35 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb035291.lss,sb035291.lss,.lss,203832,a9 1a 00 00 2c 00 00 00 00 00 00 00 01 00 00 00,0.2257,5.3837,56,0,6825 0 44 0 0 0 1 0 28530 29807 52480 52685 52685 52685 52685 52685 52685 52685 52685 52685 65535 65535 60339 15454 7258 16665 11387 16777 4 0 26956 27502
Creature\sb037180.lss,sb037180.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2954,6.2924,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037182.lss,sb037182.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2959,6.2993,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037186.lss,sb037186.lss,.lss,108968,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2989,6.3358,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037195.lss,sb037195.lss,.lss,147660,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3073,6.4673,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037198.lss,sb037198.lss,.lss,119128,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3037,6.366,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037199.lss,sb037199.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2954,6.2924,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037222.lss,sb037222.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2954,6.2925,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037278.lss,sb037278.lss,.lss,251412,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3214,6.606,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037294.lss,sb037294.lss,.lss,187116,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3141,6.5116,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037295.lss,sb037295.lss,.lss,281172,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3268,6.6191,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037331.lss,sb037331.lss,.lss,148916,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3064,6.4359,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037367.lss,sb037367.lss,.lss,58308,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2725,5.9241,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037370.lss,sb037370.lss,.lss,126656,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3052,6.3992,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037371.lss,sb037371.lss,.lss,176612,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3176,6.4968,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037372.lss,sb037372.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2954,6.2924,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb037373.lss,sb037373.lss,.lss,108836,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2992,6.3367,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038180.lss,sb038180.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2961,6.302,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038182.lss,sb038182.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2961,6.302,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038183.lss,sb038183.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2956,6.2949,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038186.lss,sb038186.lss,.lss,108968,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2995,6.3464,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038195.lss,sb038195.lss,.lss,147672,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3074,6.4693,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
